,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average
3653,0.385492,0,0,Barbie: Princess Charm School,79,Family,2011-08-11,47,6.3
3654,0.38117399999999996,17000000,3696232,The Double,98,Drama,2011-10-27,133,5.9
3655,0.42001000000000005,0,0,Private Romeo,99,Drama,2011-06-20,11,4.3
3656,0.37824,500000,0,Marvel One-Shot: The Consultant,4,Adventure,2011-09-12,66,6.7
3657,0.374156,135000,0,The Tunnel,90,Horror,2011-05-19,49,5.3
3658,0.373356,0,0,What A Man,95,Comedy,2011-08-25,35,5.6
3659,0.372627,930000,30905,L!fe Happens,100,Comedy,2011-06-18,47,5.2
3660,0.23076300000000002,0,144633,Terri,105,Comedy,2011-07-01,20,6.7
3661,0.37054000000000004,13000000,114956699,The Iron Lady,105,History,2011-12-30,333,6.2
3662,0.370236,0,0,Barbie: A Perfect Christmas,74,Animation,2011-07-01,21,5.8
3663,0.368965,0,0,The Day,85,Action,2011-09-15,48,4.6
3664,0.548602,4000000,1104682,Red State,88,Horror,2011-08-19,137,5.8
3665,0.653289,500000,0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,4,Science Fiction,2011-12-05,46,7.1
3666,0.363036,19100000,5728213,The Devil's Double,109,Drama,2011-02-11,126,6.3
3667,0.362217,7000000,0,Twixt,84,Horror,2011-09-10,35,4.7
3668,0.36105,0,122550,God Bless America,104,Drama,2011-09-09,180,6.8
3669,0.357401,1100000,0,Bully,92,Drama,2011-04-23,31,7.5
3670,0.3554,0,0,Adele - Live at the Royal Albert Hall,99,Music,2011-11-27,20,7.4
3671,0.35530700000000004,8400000,0,Tactical Force,91,Action,2011-08-09,23,5.1
3672,0.351823,0,17801,4:44 Last Day on Earth,85,Fantasy,2011-09-07,22,4.2
3673,0.353745,25000000,0,Ironclad,121,Romance,2011-03-03,131,6.0
3674,0.352084,4000000,253899,The Music Never Stopped,105,Drama,2011-03-18,31,7.3
3675,0.351402,0,0,The Task,90,Horror,2011-01-28,17,4.9
3676,0.351234,1150000,0,Don't Let Him In,76,Horror,2011-06-12,12,3.5
3677,0.580585999999999,0,12186625,Friends with Kids,100,Drama,2011-09-09,114,5.7
3678,0.34983400000000003,3000000,0,Never Back Down 2: The Beatdown,90,Drama,2011-09-13,75,5.7
3679,0.348325,0,664747,Forks Over Knives,90,Documentary,2011-05-06,26,6.7
3680,0.339565,28000000,10126458,Shark Night,91,Horror,2011-09-02,74,5.1
3681,0.338543,0,0,Teen Spirit,81,Drama,2011-08-07,43,5.4
3682,0.337281,0,0,United,90,Drama,2011-01-02,21,7.2
3683,0.336381,0,0,Take Me Home,97,Comedy,2011-03-02,29,6.9
3684,0.33507600000000004,41000000,0,Largo Winch II,119,Action,2011-02-15,86,5.7
3685,0.567753,3000000,672648,Hobo with a Shotgun,86,Action,2011-05-06,84,5.8
3686,0.33427399999999996,25000000,53213633,Madea's Big Happy Family,106,Comedy,2011-04-22,45,6.9
3687,0.334152,0,0,The Decoy Bride,89,Drama,2011-06-06,30,6.2
3688,0.329831,0,0,S.W.A.T.: Firefight,89,Action,2011-03-01,47,5.5
3689,0.28279499999999996,0,0,Touchback,118,Drama,2011-04-13,12,5.2
3690,0.321341,0,0,The Art of Flight,80,Adventure,2011-09-08,60,8.5
3691,0.318142,15000000,4627375,Atlas Shrugged Part I,97,Drama,2011-04-14,37,4.8
3692,0.317511,0,3838,The Moth Diaries,85,Horror,2011-09-06,13,5.0
3693,0.316012,0,0,Albatross,90,Drama,2011-10-14,14,6.1
3694,0.31424,6000000,0,The Reunion,96,Drama,2011-10-21,18,5.3
3695,0.311488,15000000,0,Faces in the Crowd,102,Thriller,2011-10-25,79,5.7
3696,0.311289,0,0,Zombie Apocalypse,90,Action,2011-10-29,20,3.9
3697,0.309008,0,0,"Guns, Girls and Gambling",85,Crime,2011-11-14,15,4.5
3698,0.307661,25000000,11790979,This Must Be the Place,118,Drama,2011-10-01,127,6.3
3699,0.30628,0,0,Street Kings 2: Motor City,93,Crime,2011-04-19,17,4.4
3700,0.30324,0,0,Hawaiian Vacation,6,Adventure,2011-06-24,103,6.8
3701,0.303053,0,0,Love's Kitchen,86,Drama,2011-06-07,12,4.5
3702,0.30289,0,0,Red Dog,92,Drama,2011-08-04,45,7.3
3703,0.301469,1000000,0,51,87,Science Fiction,2011-02-26,18,4.5
3704,0.301119,0,0,La femme du VÃ¨me,85,Thriller,2011-11-16,12,4.8
3705,0.30090100000000003,0,0,Little Birds,94,Drama,2011-01-23,19,5.6
3706,0.296065,8000000,0,Hidden 3D,96,Horror,2011-04-21,11,3.6
3707,0.295513,1000000,0,Barely Legal,89,Comedy,2011-01-01,12,3.5
3708,0.29530100000000004,0,0,The Phantom of the Opera at the Royal Albert Hall,202,Drama,2011-09-27,15,7.6
3709,0.407036,0,0,Book of Dragons,18,Fantasy,2011-11-15,34,6.3
3710,0.294433,0,0,Dawn of the Dragonslayer,97,Adventure,2011-10-24,13,4.0
3711,0.293453,0,0,There Be Dragons,112,Drama,2011-03-25,14,6.1
3712,0.292536,0,0,Doomsday Prophecy,89,Action,2011-08-13,23,3.7
3713,0.291525,0,0,The Howling: Reborn,92,Horror,2011-10-18,13,4.4
3714,0.286905,6965576,0,PrÃ©sumÃ© coupable,102,Drama,2011-09-07,20,7.5
3715,0.286708,0,0,Emergo,80,Horror,2011-10-11,49,4.6
3716,0.285109,10000000,0,Arena,94,Action,2011-10-11,52,5.0
3717,0.283696,8000000,5634828,Albert Nobbs,113,Drama,2011-12-21,68,6.1
3718,0.282136,0,0,TT3D: Closer to the Edge,104,Documentary,2011-04-22,32,7.9
3719,0.292417,17000000,0,The Big Bang,101,Action,2011-01-17,24,5.5
3720,0.28038,0,957240,Texas Killing Fields,105,Drama,2011-10-14,60,5.9
3721,0.280206,0,5576725,In Darkness,145,Drama,2011-09-02,26,6.6
3722,0.279647,0,0,Baciato dalla fortuna,100,Comedy,2011-09-30,13,4.7
3723,0.279592,0,0,Wild Bill,98,Drama,2011-10-21,24,6.3
3724,0.276399,1000000,0,"Cougars, Inc.",81,Comedy,2011-05-10,10,5.5
3725,0.275946,25000000,0,Cat Run,102,Action,2011-04-01,22,6.1
3726,0.273555,1000000,0,Girl Walks Into a Bar,80,Comedy,2011-03-07,18,5.9
3727,0.273056,0,0,DC Showcase: Catwoman,15,Action,2011-10-18,25,6.4
3728,0.26927199999999996,0,0,One Life,85,Family,2011-07-19,17,6.9
3729,0.268708,0,0,Monster Brawl,89,Comedy,2011-01-01,11,4.0
3730,0.43073100000000003,100000,0,Assassin's Creed: Embers,21,Animation,2011-11-15,16,6.7
3731,0.317931,0,0,All Things Fall Apart,106,Drama,2011-03-05,22,5.8
3732,0.26429400000000003,0,1406224,The Art of Getting By,83,Drama,2011-06-17,259,6.4
3733,0.263908,134005,1332231,Snow Flower and the Secret Fan,104,History,2011-07-15,12,4.4
3734,0.263732,0,0,I Melt with You,129,Drama,2011-12-09,17,5.9
3735,0.262994,0,0,A Christmas Kiss,96,Family,2011-11-12,21,6.2
3736,0.262882,70000,0,Absentia,92,Mystery,2011-03-03,48,5.7
3737,0.107454,0,0,Lady Gaga - Presents The Monster Ball Tour at Madison Square Garden,117,Music,2011-11-21,17,7.7
3738,0.260875,500000,0,Love,90,Drama,2011-02-02,42,5.0
3739,0.260544,0,0,Pariah,86,Drama,2011-12-27,20,6.8
3740,0.259273,0,3759582,The Lady,135,Drama,2011-11-30,45,7.0
3741,0.285594,0,0,The Entitled,91,Thriller,2011-09-06,19,5.5
3742,0.257025,8978040,0,Les bien-aimÃ©s,139,Drama,2011-08-17,19,6.6
3743,0.256421,1000000,0,The Future,91,Drama,2011-02-15,16,4.8
3744,0.254363,0,0,Cyberbully,90,Drama,2011-07-16,126,6.5
3745,0.25335100000000005,0,0,"Happiness Is a Warm Blanket, Charlie Brown",44,Animation,2011-03-29,14,6.9
3746,0.383267,0,0,Little Deaths,90,Horror,2011-02-25,12,3.5
3747,0.24997800000000003,0,0,The River Murders,93,Thriller,2011-06-30,12,5.7
3748,0.249191,0,0,L'Apollonide : Souvenirs de la Maison Close,122,Drama,2011-09-20,33,6.2
3749,0.247245,10000000,0,Bucky Larson: Born to Be a Star,97,Comedy,2011-09-09,20,4.3
3750,0.246873,0,0,Cassadaga,108,Horror,2011-10-22,11,3.3
3751,0.24640700000000001,0,0,Enter Nowhere,90,Horror,2011-10-22,16,6.3
3752,0.24480300000000002,6000000,5206,The Good Doctor,93,Drama,2011-01-01,28,4.8
3753,0.244752,8000000,0,Salvation Boulevard,96,Comedy,2011-07-15,12,4.9
3754,0.2438,0,0,Alyce Kills,90,Horror,2011-09-14,18,5.8
3755,0.243777,8000,469947,Weekend,96,Drama,2011-09-22,96,7.4
3756,0.239333,0,0,The Witches of Oz,164,Fantasy,2011-01-01,14,4.3
3757,0.237352,0,0,Burn Notice: The Fall of Sam Axe,120,Comedy,2011-04-17,17,6.6
3758,0.198863,500000,171760,Kill List,95,Horror,2011-09-02,88,5.9
3759,0.252508,0,0,Zeitgeist: Moving Forward,201,Documentary,2011-01-15,39,7.2
3760,0.191228,25000000,0,è³½å¾·å…‹Â·å·´èŠ (ä¸Š)  å¤ªé™½æ——,144,Drama,2011-04-09,11,6.0
3761,0.23431,0,0,Hideaways,90,Fantasy,2011-11-23,13,6.1
3762,0.23307199999999997,0,0,The Chaperone,103,Comedy,2011-02-11,18,5.7
3763,0.233002,0,0,Red Faction: Origins,91,Science Fiction,2011-06-04,13,5.0
3764,0.22973400000000002,0,0,The Suite Life Movie,79,Adventure,2011-03-25,73,5.4
3765,0.22864299999999999,3,0,Death of a Superhero,97,Animation,2011-05-04,30,6.5
3766,0.226575,13000000,98441954,Justin Bieber: Never Say Never,105,Documentary,2011-02-11,90,5.3
3767,0.09413099999999999,600000,0,Fase 7,95,Thriller,2011-07-13,12,4.7
3768,0.21778899999999998,0,0,Portal: No Escape,7,Science Fiction,2011-08-23,23,6.9
3769,0.21606,0,0,Megan is Missing,85,Drama,2011-05-01,32,5.6
3770,0.21417199999999997,25000000,0,Bunraku,118,Thriller,2011-09-01,61,5.6
3771,0.212229,15000000,0,Bag of Bones,157,Drama,2011-12-10,26,5.5
3772,0.211125,0,0,Wonders of the Universe,240,Documentary,2011-03-06,10,6.6
3773,0.210653,0,7732325,Born to Be Wild,40,Documentary,2011-04-08,13,7.2
3774,0.330422,1000000,0,Fastest,110,Documentary,2011-09-20,17,7.3
3775,0.20845500000000003,0,0,Evidence,78,Horror,2011-02-28,19,4.8
3776,0.20721599999999998,0,0,Good Neighbours,99,Thriller,2011-06-03,10,5.8
3777,0.2065,0,0,Prep & Landing: Naughty vs. Nice,22,Animation,2011-12-05,16,6.2
3778,0.271394,0,0,Woody Allen: A Documentary,192,Documentary,2011-11-20,37,7.6
3779,0.1052,0,0,Jeff Dunham: Controlled Chaos,90,Comedy,2011-09-27,11,6.5
3780,0.202351,0,0,La guerre est dÃ©clarÃ©e,100,Drama,2011-05-10,41,7.1
3781,0.047609,0,0,The Captains,97,Documentary,2011-07-22,22,6.2
3782,0.246038,0,0,Panic Button,96,Horror,2011-08-27,24,4.9
3783,0.196225,4200000,0,Memorial Day,108,Action,2011-06-06,12,5.6
3784,0.195415,650000,0,247Â°F,90,Horror,2011-09-01,22,5.4
3785,0.19528299999999998,17000,101236,Bellflower,106,Action,2011-04-16,24,6.7
3786,0.193681,10000000,4417580,"Jeff, Who Lives at Home",83,Drama,2011-09-13,138,5.9
3787,0.189998,0,0,The Ballad of Nessie,6,Animation,2011-04-13,12,6.7
3788,0.189663,3000000,22000,The Divide,112,Science Fiction,2011-03-13,86,5.6
3789,0.188644,0,0,6 Days to Air: The Making of South Park,42,Documentary,2011-10-09,15,6.6
3790,0.070508,0,0,Magic Beyond Words: The JK Rowling Story,87,Drama,2011-07-18,23,7.2
3791,0.187971,0,1126525,The Deep Blue Sea,98,Drama,2011-09-11,49,5.5
3792,0.184658,0,0,La Nouvelle Guerre des boutons,100,Adventure,2011-09-20,66,5.7
3793,0.10326800000000001,0,0,Wake Wood,90,Drama,2011-03-25,15,6.3
3794,0.183134,0,0,"Toi, moi, les autres",0,Music,2011-02-22,17,5.2
3795,0.028666000000000004,0,0,Cherry,99,Comedy,2011-10-01,19,6.6
3796,0.181614,0,0,Project Nim,93,Documentary,2011-07-08,19,7.2
3797,0.144722,0,0,The Lost Valentine,100,TV Movie,2011-01-30,22,7.3
3798,0.181427,45202,225861,Life in a Day,95,Documentary,2011-01-27,58,7.3
3799,0.180846,0,0,Blood Out,90,Action,2011-04-25,18,6.3
3800,0.179587,0,0,Hetjur Valhallar - ÃžÃ³r,80,Animation,2011-10-14,14,5.1
3801,0.16451500000000002,160000000,344420111,X-Men: First Class,132,Action,2011-05-24,3651,7.0
3802,0.179339,2000000,0,The Speed of Thought,94,Action,2011-04-29,11,3.0
3803,0.250308,0,0,The Pool Boys,84,Comedy,2011-09-30,15,4.6
3804,0.174743,1000000,0,Anuvahood,88,Comedy,2011-03-18,17,7.3
3805,0.208023,0,0,Christopher and His Kind,90,Drama,2011-03-19,15,6.7
3806,0.17304,0,790421,Thin Ice,93,Crime,2011-01-24,20,5.9
3807,0.215977,0,0,Chillerama,120,Horror,2011-10-14,11,5.9
3808,0.172285,0,0,Burning Man,111,Comedy,2011-09-10,13,6.7
3809,0.171586,0,0,Nova Zembla,108,History,2011-11-23,16,5.5
3810,0.16935699999999898,0,0,"Good Luck Charlie, It's Christmas!",85,Comedy,2011-12-02,36,6.1
3811,0.16933800000000002,0,0,Choose,83,Crime,2011-01-17,12,4.0
3812,0.18015,5000000,0,Age of the Dragons,91,Action,2011-03-21,24,4.3
3813,0.16814300000000001,1500000,0,House of the Rising Sun,90,Action,2011-07-19,13,4.0
3814,0.167149,0,2550508,Jiro Dreams of Sushi,82,Documentary,2011-06-11,163,7.8
3815,0.165548,4000000,0,Quarantine 2: Terminal,86,Horror,2011-06-16,58,4.3
3816,0.123049,0,0,Amanda Knox: Murder on Trial in Italy,87,Crime,2011-02-21,17,6.8
3817,0.16468,0,0,Salvando al Soldado Perez,105,Action,2011-03-18,14,6.0
3818,0.331313,250000,1000000,Louis C.K.: Live at the Beacon Theater,62,Comedy,2011-12-10,47,7.9
3819,0.161003,0,0,I Am,76,Documentary,2011-02-11,11,6.5
3820,0.160529,0,366377,The Oranges,90,Comedy,2011-09-09,81,5.1
3821,0.16017699999999999,0,0,The Whisperer in Darkness,104,Thriller,2011-03-12,14,6.4
3822,0.159707,0,0,Sand Sharks,87,Comedy,2011-12-20,17,2.1
3823,0.155675,0,0,The Theatre Bizarre,114,Horror,2011-07-15,19,5.8
3824,0.0684309999999999,0,0,Inbred,90,Comedy,2011-09-30,17,5.3
3825,0.1471,2000000,0,Scream of the Banshee,90,Horror,2011-03-26,18,5.1
3826,0.146477,30000000,0,Kill Bill: The Whole Bloody Affair,247,Crime,2011-03-28,28,8.1
3827,0.145217,0,0,Division III: Football's Finest,98,Comedy,2011-10-14,10,5.2
3828,0.140601,1340000,0,Episode 50,78,Horror,2011-09-16,12,3.3
3829,0.140428,0,0,Poupoupidou,102,Comedy,2011-01-12,20,6.1
3830,0.135626,0,429766,Page One: Inside the New York Times,88,Documentary,2011-04-29,13,7.2
3831,0.135523,97,0,Suing The Devil,104,Comedy,2011-08-26,10,4.1
3832,0.135239,9000000,18663238,Glee: The Concert Movie,84,Documentary,2011-08-11,54,6.3
3833,0.135061,0,0,"A Fairly Odd Movie: Grow Up, Timmy Turner!",57,Family,2011-07-09,27,4.2
3834,0.134892,0,0,The Ouija Experiment,88,Horror,2011-05-05,22,4.3
3835,0.256142,0,0,George Harrison: Living in the Material World,208,Music,2011-10-05,24,8.0
3836,0.133719,0,0,A Haunting in Salem,90,Horror,2011-08-23,10,2.8
3837,0.133595,0,0,Seconds Apart,89,Horror,2011-01-28,17,5.7
3838,0.133386999999999,0,0,H2O Just Add Water - The Movie,91,Fantasy,2011-10-10,13,7.1
3839,0.40915100000000004,0,0,Husk,83,Horror,2011-01-28,39,5.2
3840,0.129723,0,223959,Conan O'Brien Can't Stop,89,Comedy,2011-06-24,25,5.7
3841,0.430191,10000000,0,Elephant White,91,Action,2011-05-17,37,5.3
3842,0.080413,0,0,Eames: The Architect & The Painter,83,Documentary,2011-11-18,14,6.9
3843,0.12761,0,0,Eating Out: Drama Camp,90,Comedy,2011-07-01,11,6.9
3844,0.132206,0,0,ChromeSkull: Laid to Rest 2,93,Horror,2011-09-20,16,4.5
3845,0.122656,0,3100000,Thor - Tales of Asgard,77,Adventure,2011-05-16,31,6.3
3846,0.12254300000000001,0,0,Undefeated,113,Documentary,2011-03-13,11,7.8
3847,0.20011400000000001,6800000,0,Sacrifice,100,Action,2011-04-26,13,5.6
3848,0.111553,0,0,Girl Model,78,Documentary,2011-09-08,20,6.5
3849,0.11034100000000001,0,0,DeadHeads,94,Adventure,2011-04-29,24,4.4
3850,0.24084699999999998,0,0,CafÃ©,95,Drama,2011-10-11,14,5.2
3851,0.104959,0,0,Lucky,103,Comedy,2011-07-15,15,5.4
3852,0.10413399999999999,0,0,Poolboy - Drowning Out the Fury,90,Comedy,2011-07-22,11,4.3
3853,0.098896,20,15,William & Kate,83,Drama,2011-04-18,18,5.9
3854,0.09880599999999999,0,0,First Position,90,Documentary,2011-09-11,14,7.6
3855,0.09734,0,0,La Guerre Des Boutons,109,Family,2011-09-12,62,5.7
3856,0.364116,0,0,Vile,90,Horror,2011-08-25,28,4.9
3857,0.095583,0,0,Cell 213,0,Horror,2011-06-10,13,5.2
3858,0.147975,2500000,0,A Warrior's Heart,86,Action,2011-12-02,16,5.8
3859,0.097716,0,0,A Holiday Engagement,92,TV Movie,2011-11-28,13,6.0
3860,0.08891,750000,0,Miss Representation,85,Documentary,2011-01-20,12,7.8
3861,0.087952,0,0,Talking Funny,50,Comedy,2011-04-22,12,6.9
3862,0.3527,0,0,Desperately Seeking Santa,86,Romance,2011-11-27,12,5.7
3863,0.084534,0,0,Manborg,75,Horror,2011-09-22,11,4.7
3864,0.08326900000000001,0,286201,Being Elmo: A Puppeteer's Journey,80,Documentary,2011-10-21,49,7.2
3865,0.08276900000000001,0,0,The Devil's Rock,83,Fantasy,2011-07-08,11,4.8
3866,0.132211,0,0,Foo Fighters: Back and Forth,150,Music,2011-04-05,20,7.2
3867,0.0803,0,0,Les tribulations d'une caissiÃ¨re,102,Comedy,2011-12-14,13,4.4
3868,0.07724600000000001,0,0,Paradise Lost 3: Purgatory,121,Documentary,2011-10-10,23,7.1
3869,0.076679,0,0,Steve Jobs: Billion Dollar Hippy,49,Documentary,2011-12-14,14,6.2
3870,0.15848099999999898,0,0,96 Minutes,93,Drama,2011-10-14,10,5.3
3871,0.073751,700000,0,Happy,75,Drama,2011-04-09,13,6.9
3872,0.072781,0,0,5 Broken Cameras,90,Foreign,2011-11-23,17,7.6
3873,0.072612,300000,0,Some Guy Who Kills People,97,Comedy,2011-04-14,18,5.1
3874,0.072393,0,0,The Bling Ring,87,TV Movie,2011-09-26,10,4.1
3875,0.0711929999999999,0,0,My Future Boyfriend,73,Fantasy,2011-04-10,12,4.7
3876,0.068105,0,0,The Fantastic Flying Books of Mr Morris Lessmore,15,Adventure,2011-01-30,21,7.4
3877,0.063811,0,0,The Amityville Haunting,86,Horror,2011-12-27,16,5.2
3878,0.277237,0,621951,The Greatest Movie Ever Sold,90,Comedy,2011-04-22,50,6.4
3879,0.062682,2902660,0,Griff the Invisible,93,Action,2011-08-19,13,6.0
3880,0.060996,0,0,These Amazing Shadows,88,Documentary,2011-01-22,17,7.2
3881,0.0552559999999999,0,0,Into the Abyss,105,Documentary,2011-11-11,36,7.1
3882,0.047706,0,5355847,October Baby,107,Drama,2011-10-30,17,6.7
3883,0.046695,0,0,Chillar Party,140,Drama,2011-07-08,10,7.2
3884,0.045198,0,0,eCupid,0,Romance,2011-06-23,12,4.6
3885,0.08405800000000001,0,0,Hollow,91,Horror,2011-07-31,12,3.8
3886,0.044220999999999996,20000000,0,Mildred Pierce,336,Drama,2011-03-27,21,6.6
3887,0.04069,0,0,The Legend of Awesomest Maximus,87,Comedy,2011-08-05,11,5.2
3888,0.040279,0,0,Fertile Ground,95,Horror,2011-01-28,13,4.0
3889,0.007304000000000001,0,0,Suburban Knights,130,Adventure,2011-09-20,10,6.3
3890,0.030986,250000,0,Elle: A Modern Cinderella Tale,90,Fantasy,2011-04-26,17,4.9
3891,0.028803,0,0,Scrat's Continental Crack-Up: Part 2,3,Animation,2011-11-16,11,6.7
3892,0.028207,0,0,Bobby Fischer Against the World,93,Documentary,2011-06-06,22,6.4
3893,0.026494999999999998,0,0,We Were Here,90,Documentary,2011-09-09,12,7.2
3894,0.006925,0,0,The Story of Film: An Odyssey,900,Documentary,2011-09-03,14,9.2
3895,0.025338,61733,0,Blinkyâ„¢,13,Science Fiction,2011-03-21,21,6.7
3896,0.025124,0,0,Les Neiges du Kilimandjaro,90,Drama,2011-11-16,11,6.9
3897,0.024766,0,0,Donald Glover: Weirdo,60,Comedy,2011-11-19,10,6.9
3898,0.06667000000000001,0,0,Kevin Hart: Laugh at My Pain,89,Comedy,2011-09-09,36,7.6
3899,0.018633,0,0,Dear Santa,90,Comedy,2011-08-11,11,7.4
3900,0.017849,0,0,Dhobi Ghat,100,Drama,2011-01-21,10,6.4
3901,0.017036000000000003,0,0,The Other F Word,98,Documentary,2011-11-02,14,6.2
3902,0.013744999999999999,0,0,The Maker,6,Drama,2011-06-01,23,8.1
3903,0.060639,0,0,Une bouteille Ã  la mer,100,Drama,2011-10-08,11,7.2
3904,0.210188,0,0,You Instead,80,Comedy,2011-09-16,17,6.6
3905,0.011771,0,0,Dreams of a Life,95,Drama,2011-11-16,12,7.3
3906,0.010997,0,0,Pearl Jam: Twenty,109,Documentary,2011-09-20,22,7.9
3907,0.004886,0,0,There's Something Wrong with Aunt Diane,100,Documentary,2011-07-25,11,6.4
3908,0.004748,0,0,August,100,Drama,2011-06-09,12,6.4
3909,0.003311,0,0,The Pill,83,Comedy,2011-12-16,34,5.9
3910,0.002006,0,0,Steve Jobs: One Last Thing,60,Documentary,2011-11-02,11,6.6
3911,8.095275,79000000,926287400,The Lord of the Rings: The Two Towers,179,Adventure,2002-12-18,5114,7.8
3912,6.0125839999999995,100000000,876688482,Harry Potter and the Chamber of Secrets,161,Adventure,2002-11-13,3458,7.2
3913,4.4675129999999905,59000000,383257136,Ice Age,81,Animation,2002-03-10,2270,6.9
3914,3.628943,60000000,214034224,The Bourne Identity,119,Action,2002-06-14,2601,7.1
3915,3.3266459999999998,33000000,102441078,Resident Evil,100,Horror,2002-03-15,1265,6.3
3916,3.241129,139000000,821708551,Spider-Man,121,Fantasy,2002-05-01,3170,6.6
3917,3.128314,120000000,649398328,Star Wars: Episode II - Attack of the Clones,142,Adventure,2002-05-15,2549,6.4
3918,2.973115,52000000,352114312,Catch Me If You Can,141,Drama,2002-12-25,2277,7.6
3919,2.388226,140000000,441818803,Men in Black II,88,Action,2002-07-03,1950,5.9
3920,2.364204,35000000,120072577,The Pianist,150,Drama,2002-09-24,938,7.9
3921,2.103595,102000000,358372926,Minority Report,145,Action,2002-06-20,1595,6.9
3922,2.095296,80000000,145771527,Lilo & Stitch,85,Animation,2002-06-21,681,6.9
3923,1.955546,21000000,43928932,The Transporter,92,Action,2002-10-02,1119,6.5
3924,1.9367279999999998,70000000,277448382,xXx,124,Action,2002-08-09,849,5.7
3925,1.9364919999999999,140000000,109578115,Treasure Planet,95,Adventure,2002-11-26,545,7.0
3926,1.846196,140000000,431971116,Die Another Day,133,Adventure,2002-11-17,692,5.8
3927,1.8394080000000002,5000000,82719885,28 Days Later...,113,Horror,2002-10-31,1015,6.9
3928,1.8098830000000001,55000000,154906693,Maid in Manhattan,105,Comedy,2002-12-12,281,5.7
3929,1.778527,54000000,155010032,Blade II,117,Science Fiction,2002-03-22,961,6.1
3930,1.75153,100000000,193772504,Gangs of New York,167,Drama,2002-12-14,1068,6.9
3931,1.694723,48000000,196397415,Panic Room,112,Crime,2002-03-29,670,6.4
